InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,source_file,is_cancellation,line_total
490957,21781,MA CAMPAGNE CUTLERY BOX,2,2009-12-08 15:12:00,14.95,15823.0,United Kingdom,online_retail_II,False,29.9
526894,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2010-10-13 14:52:00,2.55,12471.0,Germany,online_retail_II,False,15.299999999999999
519811,22554,PLASTERS IN TIN WOODLAND ANIMALS,36,2010-08-20 12:53:00,1.65,13520.0,Switzerland,online_retail_II,False,59.4
491041,85049E,SCANDINAVIAN REDS RIBBONS,2,2009-12-09 09:42:00,2.57,,United Kingdom,online_retail_II,False,5.14
525728,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,24,2010-10-06 15:34:00,1.25,16873.0,United Kingdom,online_retail_II,False,30.0
568537,22423,REGENCY CAKESTAND 3 TIER,40,2011-09-27 14:04:00,10.95,15061.0,United Kingdom,online_retail_I,False,438.0
532315,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2010-11-11 14:42:00,2.95,17980.0,United Kingdom,online_retail_II,False,11.8
572550,22792,FLUTED ANTIQUE CANDLE HOLDER,2,2011-10-24 17:06:00,1.63,,United Kingdom,online_retail_I,False,3.26
564375,82600,NO SINGING METAL SIGN,48,2011-08-25 10:16:00,1.85,13078.0,United Kingdom,online_retail_I,False,88.80000000000001
525709,22452,MEASURING TAPE BABUSHKA PINK,1,2010-10-06 13:44:00,2.95,13554.0,United Kingdom,online_retail_II,False,2.95
533074,22423,REGENCY CAKESTAND 3 TIER,16,2010-11-16 07:52:00,10.95,14298.0,United Kingdom,online_retail_II,False,175.2
548659,22045,SPACEBOY GIFT WRAP,25,2011-04-01 14:19:00,0.42,13418.0,United Kingdom,online_retail_I,False,10.5
503116,84968C,S/16 VINTAGE PISTACHIO CUTLERY,1,2010-03-30 11:39:00,12.75,12861.0,United Kingdom,online_retail_II,False,12.75
567140,23175,REGENCY MILK JUG PINK ,8,2011-09-16 14:47:00,3.25,15410.0,United Kingdom,online_retail_I,False,26.0
500358,17129F,DEEP BLUE GLASS GEMS IN BAG,2,2010-03-07 15:47:00,0.85,16534.0,United Kingdom,online_retail_II,False,1.7
530843,22840,ROUND CAKE TIN VINTAGE RED,2,2010-11-04 14:21:00,7.95,14895.0,United Kingdom,online_retail_II,False,15.9
490063,47580,TEA TIME DES TEA COSY,1,2009-12-03 13:49:00,2.55,17271.0,United Kingdom,online_retail_II,False,2.55
577778,23377,PACK OF 12 DOLLY GIRL TISSUES,1,2011-11-21 16:10:00,0.39,16549.0,United Kingdom,online_retail_I,False,0.39
515006,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-07-07 15:52:00,2.55,13093.0,United Kingdom,online_retail_II,False,81.6
569635,22230,JIGSAW TREE WITH WATERING CAN,20,2011-10-05 12:13:00,0.29,12748.0,United Kingdom,online_retail_I,False,5.8
C518256,22427,ENAMEL FLOWER JUG CREAM,-1,2010-08-05 18:12:00,5.95,13047.0,United Kingdom,online_retail_II,True,-5.95
534890,22312,OFFICE MUG WARMER POLKADOT,1,2010-11-24 15:03:00,2.95,16204.0,United Kingdom,online_retail_II,False,2.95
508336,22064,PINK DOUGHNUT TRINKET POT ,2,2010-05-14 12:06:00,1.65,16081.0,United Kingdom,online_retail_II,False,3.3
547940,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-03-28 14:43:00,0.55,16814.0,United Kingdom,online_retail_I,False,0.55
580696,22457,NATURAL SLATE HEART CHALKBOARD ,4,2011-12-05 16:04:00,2.95,17757.0,United Kingdom,online_retail_I,False,11.8
510170,82580,BATHROOM METAL SIGN,12,2010-05-27 14:28:00,0.55,13001.0,United Kingdom,online_retail_II,False,6.6000000000000005
493260,84968D,S/16 VINTAGE RED CUTLERY,1,2009-12-22 14:31:00,26.04,,United Kingdom,online_retail_II,False,26.04
518314,85131D,BEADED CRYSTAL HEART PINK ON STICK,24,2010-08-06 12:13:00,0.38,13920.0,United Kingdom,online_retail_II,False,9.120000000000001
568494,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-09-27 12:08:00,1.69,16266.0,United Kingdom,online_retail_I,False,13.52
517066,22524,CHILDRENS GARDEN GLOVES BLUE,12,2010-07-26 13:41:00,1.25,16553.0,United Kingdom,online_retail_II,False,15.0
530297,22386,JUMBO BAG PINK POLKADOT,1,2010-11-02 12:37:00,1.95,14966.0,United Kingdom,online_retail_II,False,1.95
549241,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2011-04-07 11:40:00,2.1,15719.0,United Kingdom,online_retail_I,False,2.1
549577,23232,WRAP VINTAGE PETALS  DESIGN,25,2011-04-11 08:16:00,0.42,14286.0,United Kingdom,online_retail_I,False,10.5
577331,22293,HANGING CHICK GREEN DECORATION,1,2011-11-18 14:23:00,1.45,14667.0,United Kingdom,online_retail_I,False,1.45
527349,35970,ZINC FOLKART SLEIGH BELLS,12,2010-10-15 16:00:00,1.69,16232.0,United Kingdom,online_retail_II,False,20.28
529518,22118,JOY WOODEN BLOCK LETTERS,4,2010-10-28 15:29:00,4.95,17853.0,United Kingdom,online_retail_II,False,19.8
566537,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-09-13 11:34:00,2.95,13767.0,United Kingdom,online_retail_I,False,17.700000000000003
578028,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,1,2011-11-22 13:30:00,0.85,17371.0,United Kingdom,online_retail_I,False,0.85
559704,21935,SUKI  SHOULDER BAG,10,2011-07-12 09:54:00,1.65,12669.0,France,online_retail_I,False,16.5
571006,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-10-13 12:06:00,4.95,17063.0,United Kingdom,online_retail_I,False,14.850000000000001
500918,46776B,WOVEN BERRIES CUSHION COVER ,1,2010-03-11 10:30:00,4.21,,United Kingdom,online_retail_II,False,4.21
489857,48197,DOOR MAT BIRD ON THE WIRE,1,2009-12-02 14:43:00,13.87,,United Kingdom,online_retail_II,False,13.87
571918,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-10-19 16:05:00,0.42,17350.0,United Kingdom,online_retail_I,False,10.5
519881,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,2010-08-22 11:28:00,1.25,16275.0,United Kingdom,online_retail_II,False,15.0
535951,22606,WOODEN SKITTLES GARDEN SET,1,2010-11-29 12:06:00,34.0,,United Kingdom,online_retail_II,False,34.0
518790,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2010-08-12 09:41:00,1.25,17612.0,United Kingdom,online_retail_II,False,15.0
540013,22667,RECIPE BOX RETROSPOT ,5,2011-01-04 11:30:00,2.95,16255.0,United Kingdom,online_retail_I,False,14.75
566278,22625,RED KITCHEN SCALES,2,2011-09-11 14:05:00,8.5,13614.0,United Kingdom,online_retail_I,False,17.0
544406,22537,MAGIC DRAWING SLATE DINOSAUR,11,2011-02-18 13:26:00,0.42,16726.0,United Kingdom,online_retail_I,False,4.62
569319,23548,WRAP MAGIC FOREST ,25,2011-10-03 12:17:00,0.42,14290.0,United Kingdom,online_retail_I,False,10.5
545475,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,144,2011-03-03 10:59:00,3.39,12415.0,Australia,online_retail_I,False,488.16
564740,23002,TRAVEL CARD WALLET SKULLS,4,2011-08-28 14:39:00,0.42,14044.0,United Kingdom,online_retail_I,False,1.68
533136,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2010-11-16 12:52:00,4.25,17203.0,United Kingdom,online_retail_II,False,4.25
504925,90163A,PINK ROSEBUD & PEARL NECKLACE,1,2010-04-19 10:53:00,7.64,,United Kingdom,online_retail_II,False,7.64
529323,90184B,AMETHYST CHUNKY BEAD BRACELET W STR,2,2010-10-27 14:05:00,8.95,16713.0,United Kingdom,online_retail_II,False,17.9
507228,82552,WASHROOM METAL SIGN,1,2010-05-06 19:57:00,1.25,16794.0,United Kingdom,online_retail_II,False,1.25
532391,21900,"KEY FOB , SHED",5,2010-11-11 19:14:00,0.65,16797.0,United Kingdom,online_retail_II,False,3.25
524109,22423,REGENCY CAKESTAND 3 TIER,16,2010-09-27 13:17:00,10.95,12471.0,Germany,online_retail_II,False,175.2
531774,22569,FELTCRAFT CUSHION BUTTERFLY,4,2010-11-09 14:41:00,3.75,13715.0,United Kingdom,online_retail_II,False,15.0
552234,85131D,BEADED CRYSTAL HEART PINK ON STICK,4,2011-05-06 16:01:00,0.83,,United Kingdom,online_retail_I,False,3.32
547972,20728,LUNCH BAG CARS BLUE,150,2011-03-28 16:41:00,1.45,12557.0,Spain,online_retail_I,False,217.5
581000,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-12-07 08:03:00,2.95,12720.0,Germany,online_retail_I,False,17.700000000000003
580115,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,2011-12-01 16:22:00,2.46,,United Kingdom,online_retail_I,False,2.46
565401,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-09-02 17:38:00,7.95,16686.0,United Kingdom,online_retail_I,False,15.9
508864,10002,INFLATABLE POLITICAL GLOBE ,6,2010-05-18 16:09:00,0.85,17589.0,United Kingdom,online_retail_II,False,5.1
516269,21716,BOYS VINTAGE TIN SEASIDE BUCKET,32,2010-07-19 12:19:00,2.55,17404.0,Sweden,online_retail_II,False,81.6
570856,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,2011-10-12 15:01:00,0.85,13464.0,United Kingdom,online_retail_I,False,10.2
496882,37495,FAIRY CAKE BIRTHDAY CANDLE SET,1,2010-02-04 14:13:00,3.75,15167.0,United Kingdom,online_retail_II,False,3.75
534201,21984,PACK OF 12 PINK PAISLEY TISSUES ,12,2010-11-21 15:24:00,0.29,13550.0,United Kingdom,online_retail_II,False,3.4799999999999995
513371,20711,JUMBO BAG TOYS ,2,2010-06-24 11:35:00,4.21,,United Kingdom,online_retail_II,False,8.42
526089,47570B,TEA TIME TABLE CLOTH,2,2010-10-08 12:14:00,10.65,15281.0,United Kingdom,online_retail_II,False,21.3
559091,15030,FAN BLACK FRAME ,20,2011-07-06 10:47:00,0.29,17905.0,United Kingdom,online_retail_I,False,5.8
511855,20658,RED SPOTTY LUGGAGE TAG,12,2010-06-11 08:25:00,1.25,12681.0,France,online_retail_II,False,15.0
561025,48187,DOORMAT NEW ENGLAND,1,2011-07-24 10:37:00,7.95,16241.0,United Kingdom,online_retail_I,False,7.95
519247,21258,VICTORIAN SEWING BOX LARGE,1,2010-08-15 14:38:00,12.75,16101.0,United Kingdom,online_retail_II,False,12.75
551556,23049,RECYCLED ACAPULCO MAT RED,2,2011-05-03 10:30:00,8.25,14191.0,United Kingdom,online_retail_I,False,16.5
546028,22207,FRYING PAN UNION FLAG,4,2011-03-09 08:33:00,4.25,17049.0,United Kingdom,online_retail_I,False,17.0
557937,82567,"AIRLINE LOUNGE,METAL SIGN",1,2011-06-23 15:30:00,1.63,,United Kingdom,online_retail_I,False,1.63
562457,22995,TRAVEL CARD WALLET SUKI,48,2011-08-05 11:00:00,0.42,18079.0,United Kingdom,online_retail_I,False,20.16
528648,82580,BATHROOM METAL SIGN,1,2010-10-24 12:39:00,0.55,16445.0,United Kingdom,online_retail_II,False,0.55
529074,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2010-10-26 12:39:00,1.25,17122.0,United Kingdom,online_retail_II,False,15.0
565329,20777,CHRYSANTHEMUM NOTEBOOK,1,2011-09-02 13:54:00,1.65,14606.0,United Kingdom,online_retail_I,False,1.65
512925,85150,LADIES & GENTLEMEN METAL SIGN,2,2010-06-20 10:47:00,2.55,15716.0,United Kingdom,online_retail_II,False,5.1
533885,22553,PLASTERS IN TIN SKULLS,2,2010-11-19 11:42:00,1.65,12748.0,United Kingdom,online_retail_II,False,3.3
493670,21385,IVORY HANGING DECORATION  HEART,24,2010-01-05 12:20:00,0.85,14653.0,United Kingdom,online_retail_II,False,20.4
545692,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,48,2011-03-06 12:58:00,2.55,17428.0,United Kingdom,online_retail_I,False,122.39999999999999
533502,48187,DOORMAT NEW ENGLAND,4,2010-11-17 13:50:00,7.95,13728.0,United Kingdom,online_retail_II,False,31.8
489561,20992,JAZZ HEARTS PURSE NOTEBOOK,3,2009-12-01 12:57:00,0.85,14654.0,United Kingdom,online_retail_II,False,2.55
503790,22361,GLASS JAR DAISY FRESH COTTON WOOL,2,2010-04-07 12:45:00,2.95,13174.0,United Kingdom,online_retail_II,False,5.9
566872,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,4,2011-09-15 13:28:00,0.39,16729.0,United Kingdom,online_retail_I,False,1.56
521816,84898F,YELLOW FLOWERS FELT HANDBAG KIT,3,2010-09-08 15:30:00,2.1,15555.0,United Kingdom,online_retail_II,False,6.300000000000001
567165,23034,DRAWER KNOB CERAMIC BLACK,2,2011-09-18 11:58:00,1.45,17841.0,United Kingdom,online_retail_I,False,2.9
580727,22801,ANTIQUE GLASS PEDESTAL BOWL,2,2011-12-05 17:17:00,7.46,14096.0,United Kingdom,online_retail_I,False,14.92
505965,22567,20 DOLLY PEGS RETROSPOT,3,2010-04-26 15:43:00,1.25,16242.0,United Kingdom,online_retail_II,False,3.75
494016,90120B,BLUE MURANO TWIST BRACELET,1,2010-01-11 09:35:00,4.33,,United Kingdom,online_retail_II,False,4.33
567099,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,3,2011-09-16 13:31:00,1.25,15311.0,United Kingdom,online_retail_I,False,3.75
580651,23489,VINTAGE BELLS GARLAND,12,2011-12-05 13:32:00,2.89,16851.0,United Kingdom,online_retail_I,False,34.68
553657,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2,2011-05-18 11:28:00,0.85,14583.0,United Kingdom,online_retail_I,False,1.7
568716,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,4,2011-09-28 16:13:00,1.63,,United Kingdom,online_retail_I,False,6.52
540646,22471,TV DINNER TRAY AIR HOSTESS ,1,2011-01-10 14:32:00,4.21,,United Kingdom,online_retail_I,False,4.21
501278,37450,CERAMIC CAKE BOWL + HANGING CAKES,1,2010-03-15 14:01:00,2.95,17180.0,United Kingdom,online_retail_II,False,2.95
501114,21770,OPEN CLOSED METAL SIGN,2,2010-03-12 14:02:00,4.95,12692.0,France,online_retail_II,False,9.9
504694,75049L,LARGE CIRCULAR MIRROR MOBILE,12,2010-04-15 17:00:00,1.25,13414.0,United Kingdom,online_retail_II,False,15.0
495994,37424,WHITE WITH BLACK CATS MUG,12,2010-01-28 11:36:00,0.85,15563.0,United Kingdom,online_retail_II,False,10.2
563638,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,3,2011-08-18 10:36:00,1.25,15311.0,United Kingdom,online_retail_I,False,3.75
563348,21871,SAVE THE PLANET MUG,12,2011-08-15 13:48:00,1.25,13078.0,United Kingdom,online_retail_I,False,15.0
565427,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,5,2011-09-04 12:49:00,4.25,17774.0,United Kingdom,online_retail_I,False,21.25
505714,15044A,PINK PAPER PARASOL ,6,2010-04-25 13:09:00,2.95,13863.0,United Kingdom,online_retail_II,False,17.700000000000003
544319,22718,CARD CAT AND TREE ,12,2011-02-17 15:03:00,0.42,14379.0,United Kingdom,online_retail_I,False,5.04
555937,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-06-08 09:39:00,1.25,12683.0,France,online_retail_I,False,30.0
545897,22478,BIRDHOUSE GARDEN MARKER ,2,2011-03-07 17:22:00,2.46,,United Kingdom,online_retail_I,False,4.92
576255,21311,SET/4 BIRD MIRROR MAGNETS ,5,2011-11-14 14:09:00,0.29,15993.0,United Kingdom,online_retail_I,False,1.45
508228,22423,REGENCY CAKESTAND 3 TIER,1,2010-05-13 16:49:00,25.49,,United Kingdom,online_retail_II,False,25.49
504649,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2010-04-15 14:48:00,9.95,17709.0,United Kingdom,online_retail_II,False,19.9
562348,21078,SET/20 STRAWBERRY PAPER NAPKINS ,96,2011-08-04 12:36:00,0.72,17511.0,United Kingdom,online_retail_I,False,69.12
505635,21679,SKULLS  STICKERS,12,2010-04-23 13:12:00,0.85,14852.0,United Kingdom,online_retail_II,False,10.2
506467,22333,RETRO SPORT PARTY BAG + STICKER SET,432,2010-04-30 09:06:00,1.45,16754.0,United Kingdom,online_retail_II,False,626.4
505724,90087,CRYSTAL SEA HORSE PHONE CHARM,2,2010-04-25 13:49:00,0.85,17550.0,United Kingdom,online_retail_II,False,1.7
569231,21671,RED SPOT CERAMIC DRAWER KNOB,6,2011-10-02 15:18:00,1.45,13379.0,United Kingdom,online_retail_I,False,8.7
531478,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-11-08 14:20:00,1.69,17084.0,United Kingdom,online_retail_II,False,13.52
522077,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,1,2010-09-12 11:03:00,0.85,16686.0,United Kingdom,online_retail_II,False,0.85
531351,22627,MINT KITCHEN SCALES,4,2010-11-07 13:35:00,8.5,14203.0,United Kingdom,online_retail_II,False,34.0
507210,85049B,LUSH GREENS RIBBONS,5,2010-05-06 17:22:00,1.25,14156.0,EIRE,online_retail_II,False,6.25
510651,22437,SET OF 9 BLACK SKULL BALLOONS,20,2010-06-02 13:34:00,0.85,12437.0,France,online_retail_II,False,17.0
521975,85099F,JUMBO BAG STRAWBERRY,10,2010-09-09 20:00:00,1.95,13969.0,United Kingdom,online_retail_II,False,19.5
577078,22571,ROCKING HORSE RED CHRISTMAS ,1,2011-11-17 15:17:00,1.63,,United Kingdom,online_retail_I,False,1.63
569544,23110,PARISIENNE KEY CABINET ,1,2011-10-04 16:33:00,12.46,,United Kingdom,online_retail_I,False,12.46
545937,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,2011-03-08 12:05:00,0.85,12758.0,Portugal,online_retail_I,False,10.2
550215,20735,BLACK MINI TAPE MEASURE ,1,2011-04-15 10:43:00,1.63,,United Kingdom,online_retail_I,False,1.63
495951,47568,ENGLISH ROSE DESIGN PEG BAG,1,2010-01-27 17:44:00,4.21,,United Kingdom,online_retail_II,False,4.21
528673,21908,CHOCOLATE THIS WAY METAL SIGN,2,2010-10-24 12:51:00,2.1,15059.0,United Kingdom,online_retail_II,False,4.2
564838,21739,COSY SLIPPER SHOES SMALL GREEN,1,2011-08-30 12:43:00,2.46,,United Kingdom,online_retail_I,False,2.46
C509140,85121B,RETRO LAUNDRY TUB PINK,-2,2010-05-20 12:26:00,8.5,13089.0,United Kingdom,online_retail_II,True,-17.0
575512,23492,VINTAGE JINGLE BELLS WREATH,2,2011-11-10 10:36:00,8.25,14121.0,United Kingdom,online_retail_I,False,16.5
551006,21874,GIN AND TONIC MUG,1,2011-04-26 09:48:00,3.29,,United Kingdom,online_retail_I,False,3.29
517329,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-07-28 12:51:00,3.75,17059.0,United Kingdom,online_retail_II,False,22.5
576832,22959,WRAP CHRISTMAS VILLAGE,25,2011-11-16 15:01:00,0.42,13102.0,United Kingdom,online_retail_I,False,10.5
511292,22078,RIBBON REEL LACE DESIGN ,1,2010-06-07 14:55:00,2.1,15164.0,United Kingdom,online_retail_II,False,2.1
493865,22111,SCOTTIE DOG HOT WATER BOTTLE,10,2010-01-07 16:57:00,4.95,15808.0,United Kingdom,online_retail_II,False,49.5
511481,84855,BLOKEY SILVER TOOL SET,2,2010-06-08 14:00:00,4.95,15353.0,United Kingdom,online_retail_II,False,9.9
559342,23066,SMALL DECO JEWELLERY STAND,4,2011-07-07 16:59:00,8.25,14493.0,United Kingdom,online_retail_I,False,33.0
580130,23583,LUNCH BAG PAISLEY PARK  ,10,2011-12-01 18:07:00,1.65,17426.0,United Kingdom,online_retail_I,False,16.5
568917,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-09-29 14:11:00,0.85,15955.0,United Kingdom,online_retail_I,False,8.5
580137,21733,RED HANGING HEART T-LIGHT HOLDER,5,2011-12-01 19:54:00,2.95,17566.0,United Kingdom,online_retail_I,False,14.75
502813,22406,MONEY BOX KINGS CHOICE DESIGN,6,2010-03-28 10:33:00,1.25,16104.0,United Kingdom,online_retail_II,False,7.5
538630,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2010-12-13 13:25:00,1.25,14565.0,United Kingdom,online_retail_I,False,15.0
506294,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2010-04-29 10:11:00,6.45,17377.0,United Kingdom,online_retail_II,False,6.45
557066,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-06-16 15:10:00,6.95,17463.0,United Kingdom,online_retail_I,False,13.9
546392,20674,GREEN POLKADOT BOWL,1,2011-03-11 14:15:00,1.25,14587.0,United Kingdom,online_retail_I,False,1.25
542998,85039a,SET/4 RED MINI ROSE CANDLE IN BOWL,1,2011-02-02 12:16:00,3.29,,United Kingdom,online_retail_I,False,3.29
494990,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-01-20 11:54:00,0.55,14388.0,United Kingdom,online_retail_II,False,13.200000000000001
549844,22858,EASTER TIN KEEPSAKE,6,2011-04-12 14:17:00,1.65,12854.0,United Kingdom,online_retail_I,False,9.899999999999999
569015,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,2011-09-30 09:20:00,0.79,13575.0,United Kingdom,online_retail_I,False,7.9
555368,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-06-02 14:30:00,6.35,13437.0,United Kingdom,online_retail_I,False,12.7
554630,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,8,2011-05-25 11:34:00,0.42,13268.0,United Kingdom,online_retail_I,False,3.36
496290,85216,ASSORTED CAKES FRIDGE MAGNETS,1,2010-01-29 17:55:00,7.62,,United Kingdom,online_retail_II,False,7.62
549944,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2011-04-13 12:23:00,2.55,14262.0,United Kingdom,online_retail_I,False,20.4
570806,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,2011-10-12 12:42:00,4.95,13115.0,United Kingdom,online_retail_I,False,29.700000000000003
C507486,22320,BIRDS MOBILE VINTAGE DESIGN,-3,2010-05-10 11:58:00,5.95,12474.0,Germany,online_retail_II,True,-17.85
574064,23229,VINTAGE DONKEY TAIL GAME ,6,2011-11-02 14:35:00,3.75,17434.0,United Kingdom,online_retail_I,False,22.5
555383,22138,BAKING SET 9 PIECE RETROSPOT ,2,2011-06-02 15:13:00,4.95,12517.0,Germany,online_retail_I,False,9.9
536561,22748,POPPY'S PLAYHOUSE KITCHEN,6,2010-12-01 15:06:00,2.1,12921.0,United Kingdom,online_retail_I,False,12.600000000000001
516338,22631,CIRCUS PARADE LUNCH BOX ,12,2010-07-20 09:04:00,1.95,13418.0,United Kingdom,online_retail_II,False,23.4
528363,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2010-10-21 15:38:00,2.95,14442.0,Channel Islands,online_retail_II,False,23.6
543345,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-02-07 12:29:00,2.46,,United Kingdom,online_retail_I,False,2.46
512130,20684,STRAWBERRY DREAM CHILDS UMBRELLA,6,2010-06-14 10:33:00,3.25,14114.0,United Kingdom,online_retail_II,False,19.5
513399,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,2,2010-06-24 11:48:00,5.91,,United Kingdom,online_retail_II,False,11.82
527129,22487,WHITE WOOD GARDEN PLANT LADDER,1,2010-10-15 09:29:00,9.95,16153.0,United Kingdom,online_retail_II,False,9.95
518406,85049H,URBAN BLACK RIBBONS ,2,2010-08-08 14:26:00,1.25,17802.0,United Kingdom,online_retail_II,False,2.5
497473,21156,RED SPOTTY CHILDS APRON,4,2010-02-09 15:27:00,1.95,13156.0,United Kingdom,online_retail_II,False,7.8
527064,21871,SAVE THE PLANET MUG,12,2010-10-14 13:54:00,1.25,16176.0,United Kingdom,online_retail_II,False,15.0
498101,48187,DOOR MAT NEW ENGLAND,2,2010-02-16 13:32:00,7.49,12960.0,United Kingdom,online_retail_II,False,14.98
566299,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2011-09-11 15:59:00,2.95,16871.0,United Kingdom,online_retail_I,False,35.400000000000006
549140,35819B,,7,2011-04-06 15:26:00,0.0,,United Kingdom,online_retail_I,False,0.0
521369,21380,WOODEN HAPPY BIRTHDAY GARLAND,2,2010-09-05 11:14:00,2.95,16085.0,United Kingdom,online_retail_II,False,5.9
577725,23322,LARGE WHITE HEART OF WICKER,6,2011-11-21 12:38:00,2.95,14607.0,United Kingdom,online_retail_I,False,17.700000000000003
579196,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-11-28 15:54:00,7.46,14096.0,United Kingdom,online_retail_I,False,7.46
537434,85035C,ROSE 3 WICK MORRIS BOX CANDLE,1,2010-12-06 16:57:00,8.47,,United Kingdom,online_retail_I,False,8.47
578065,23311,VINTAGE CHRISTMAS STOCKING ,3,2011-11-22 15:41:00,4.96,,United Kingdom,online_retail_I,False,14.879999999999999
576604,22158,3 HEARTS HANGING DECORATION RUSTIC,27,2011-11-15 15:23:00,2.95,13435.0,United Kingdom,online_retail_I,False,79.65
526724,22139,RETROSPOT TEA SET CERAMIC 11 PC ,4,2010-10-12 17:22:00,4.95,13909.0,United Kingdom,online_retail_II,False,19.8
579557,23084,RABBIT NIGHT LIGHT,21,2011-11-30 11:18:00,4.96,,United Kingdom,online_retail_I,False,104.16
